Fecha/hora,Hora,Estación,Banda,Tarifa base [USD/MWh],Tarifa año [USD/MWh],Demanda [MW],FV [MW],Eólico [MW],Renovable [MW],P neta [MW],Déficit [MW],Excedente renovable [MW],SOC inicio [MWh],Carga desde renovable [MW],Descarga obligatoria [MW],Carga desde red [MW],Descarga económica [MW],Descarga total [MW],SOC fin [MWh],P red para consumo [MW],P red importada total [MW],P exportada [MW],Curtailment / vertido [MW],P T1 neta (+import/-export) [MW],Demanda no abastecida [MW],Costo red horario [USD],Error balance [MW]
2020-10-03 12:00:00,12,Invierno,Resto,65.0,71.74783789062496,15.0,6.402463301252091,9.985000000000001,16.38746330125209,-1.3874633012520903,0.0,1.3874633012520903,8.630680437898995,1.3874633012520903,0.0,0.0,0.0,0.0,9.948770574088481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 13:00:00,13,Invierno,Resto,65.0,71.74783789062496,14.5,7.8469012738844715,10.223500000000001,18.07040127388447,-3.570401273884471,0.0,3.570401273884471,9.948770574088481,3.570401273884471,0.0,0.0,0.0,0.0,13.340651784278728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 14:00:00,14,Invierno,Resto,65.0,71.74783789062496,14.5,7.582605925812711,10.279499999999999,17.86210592581271,-3.3621059258127097,0.0,3.3621059258127097,13.340651784278728,3.3621059258127097,0.0,0.0,0.0,0.0,16.534652413800803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 15:00:00,15,Invierno,Resto,65.0,71.74783789062496,15.0,6.762069533025592,10.290000000000001,17.052069533025595,-2.0520695330255947,0.0,2.0520695330255947,16.534652413800803,2.0520695330255947,0.0,0.0,0.0,0.0,18.48411847017512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 16:00:00,16,Invierno,Resto,65.0,71.74783789062496,16.0,8.543557264474108,10.290000000000001,18.83355726447411,-2.833557264474109,0.0,2.833557264474109,18.48411847017512,2.833557264474109,0.0,0.0,0.0,0.0,21.175997871425523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 17:00:00,17,Invierno,Pico,125.0,137.97661132812493,17.0,9.595161078261928,10.2875,19.882661078261926,-2.8826610782619255,0.0,2.8826610782619255,21.175997871425523,2.8826610782619255,0.0,0.0,0.0,0.0,23.91452589577435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 18:00:00,18,Invierno,Pico,125.0,137.97661132812493,18.0,3.972200274494731,10.260499999999999,14.232700274494729,3.7672997255052714,3.7672997255052714,0.0,23.91452589577435,0.0,0.0,0.0,3.7672997255052714,3.7672997255052714,19.94894723734775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-03 19:00:00,19,Invierno,Pico,125.0,137.97661132812493,18.5,0.0,10.281,10.281,8.219,8.219,0.0,19.94894723734775,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,14.613715601315427,3.150529945769292,3.150529945769292,0.0,0.0,3.150529945769292,0.0,434.6994458050281,0.0
2020-10-03 20:00:00,20,Invierno,Pico,125.0,137.97661132812493,18.0,0.0,10.2575,10.2575,7.7425,7.7425,0.0,14.613715601315427,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,9.278483965283105,2.674029945769292,2.674029945769292,0.0,0.0,2.674029945769292,0.0,368.9535905071766,0.0
2020-10-03 21:00:00,21,Invierno,Pico,125.0,137.97661132812493,16.5,0.0,10.017499999999998,10.017499999999998,6.482500000000002,6.482500000000002,0.0,9.278483965283105,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,3.9432523292507815,1.4140299457692942,1.4140299457692942,0.0,0.0,1.4140299457692942,0.0,195.10306023373948,0.0
2020-10-03 22:00:00,22,Invierno,Valle,32.0,35.322012499999985,14.0,0.0,9.721499999999999,9.721499999999999,4.278500000000001,4.278500000000001,0.0,3.9432523292507815,0.0,0.0,5.0684700542307075,0.0,0.0,8.758298880769953,4.278500000000001,9.34697005423071,0.0,0.0,9.34697005423071,0.0,330.1537930926627,8.881784197001252e-16
2020-10-03 23:00:00,23,Invierno,Valle,32.0,35.322012499999985,11.0,0.0,9.801499999999999,9.801499999999999,1.198500000000001,1.198500000000001,0.0,8.758298880769953,0.0,0.0,0.7485130109967143,0.0,0.0,9.469386241216831,1.198500000000001,1.9470130109967152,0.0,0.0,1.9470130109967152,0.0,68.77241791208859,-5.551115123125783e-16
2020-10-04 00:00:00,0,Invierno,Valle,32.0,35.322012499999985,9.5,0.0,9.1305,9.1305,0.3695000000000004,0.3695000000000004,0.0,9.469386241216831,0.0,0.0,0.0,0.0,0.0,9.469386241216831,0.3695000000000004,0.3695000000000004,0.0,0.0,0.3695000000000004,0.0,13.051483618750009,0.0
2020-10-04 01:00:00,1,Invierno,Valle,32.0,35.322012499999985,9.0,0.0,9.8555,9.8555,-0.8554999999999993,0.0,0.8554999999999993,9.469386241216831,0.8554999999999993,0.0,4.212970054230708,0.0,0.0,14.284432792736004,0.0,4.212970054230708,0.0,0.0,4.212970054230708,0.0,148.8105809176627,8.881784197001252e-16
2020-10-04 02:00:00,2,Invierno,Valle,32.0,35.322012499999985,9.0,0.0,9.5895,9.5895,-0.5894999999999992,0.0,0.5894999999999992,14.284432792736004,0.5894999999999992,0.0,4.478970054230708,0.0,0.0,19.099479344255176,0.0,4.478970054230708,0.0,0.0,4.478970054230708,0.0,158.2062362426627,8.881784197001252e-16
2020-10-04 03:00:00,3,Invierno,Valle,32.0,35.322012499999985,9.5,0.0,10.0705,10.0705,-0.5704999999999991,0.0,0.5704999999999991,19.099479344255176,0.5704999999999991,0.0,4.497970054230708,0.0,0.0,23.91452589577435,0.0,4.497970054230708,0.0,0.0,4.497970054230708,0.0,158.8773544801627,8.881784197001252e-16
2020-10-04 04:00:00,4,Invierno,Resto,65.0,71.74783789062496,11.0,0.0,9.4795,9.4795,1.5205000000000002,1.5205000000000002,0.0,23.91452589577435,0.0,0.0,0.0,1.5205000000000002,1.5205000000000002,22.313999579984877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 05:00:00,5,Invierno,Resto,65.0,71.74783789062496,12.5,0.0,7.0205,7.0205,5.4795,5.4795,0.0,22.313999579984877,0.0,0.0,0.0,0.0,0.0,22.313999579984877,5.4795,5.4795,0.0,0.0,5.4795,0.0,393.1422777216795,0.0
2020-10-04 06:00:00,6,Invierno,Resto,65.0,71.74783789062496,14.0,0.0,4.373,4.373,9.626999999999999,9.626999999999999,0.0,22.313999579984877,0.0,0.0,0.0,2.6357851617469956,2.6357851617469956,19.539488883409092,6.991214838253003,6.991214838253003,0.0,0.0,6.991214838253003,0.0,501.6045488735083,0.0
2020-10-04 07:00:00,7,Invierno,Resto,65.0,71.74783789062496,15.5,5.6608207393481536,8.1865,13.847320739348154,1.652679260651846,1.652679260651846,0.0,19.539488883409092,0.0,0.0,0.0,1.652679260651846,1.652679260651846,17.79982650377557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 08:00:00,8,Invierno,Resto,65.0,71.74783789062496,16.0,6.487161498760401,10.221,16.7081614987604,-0.7081614987604006,0.0,0.7081614987604006,17.79982650377557,0.7081614987604006,0.0,0.0,0.0,0.0,18.472579927597952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 09:00:00,9,Invierno,Resto,65.0,71.74783789062496,16.0,8.010524371839212,10.216999999999999,18.22752437183921,-2.227524371839209,0.0,2.227524371839209,18.472579927597952,2.227524371839209,0.0,0.0,0.0,0.0,20.5887280808452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 10:00:00,10,Invierno,Resto,65.0,71.74783789062496,15.5,6.384792292280721,10.2635,16.648292292280722,-1.148292292280722,0.0,1.148292292280722,20.5887280808452,1.148292292280722,0.0,0.0,0.0,0.0,21.679605758511887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 11:00:00,11,Invierno,Resto,65.0,71.74783789062496,15.0,5.6340005408675955,10.290000000000001,15.924000540867596,-0.9240005408675955,0.0,0.9240005408675955,21.679605758511887,0.9240005408675955,0.0,0.0,0.0,0.0,22.557406272336102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 12:00:00,12,Invierno,Resto,65.0,71.74783789062496,15.0,4.91491747394244,10.290000000000001,15.20491747394244,-0.20491747394244086,0.0,0.20491747394244086,22.557406272336102,0.20491747394244086,0.0,0.0,0.0,0.0,22.75207787258142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 13:00:00,13,Invierno,Resto,65.0,71.74783789062496,14.5,5.41774251230954,10.290000000000001,15.70774251230954,-1.2077425123095402,0.0,1.2077425123095402,22.75207787258142,1.2077425123095402,0.0,0.0,0.0,0.0,23.899433259275483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 14:00:00,14,Invierno,Resto,65.0,71.74783789062496,14.5,4.225886985788281,10.290000000000001,14.515886985788281,-0.015886985788281294,0.0,0.015886985788281294,23.899433259275483,0.015886985788281294,0.0,0.0,0.0,0.0,23.91452589577435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04 15:00:00,15,Invierno,Resto,65.0,71.74783789062496,15.0,2.9888365500081573,10.290000000000001,13.278836550008158,1.7211634499918418,1.7211634499918418,0.0,23.91452589577435,0.0,0.0,0.0,0.0,0.0,23.91452589577435,1.7211634499918418,1.7211634499918418,0.0,0.0,1.7211634499918418,0.0,123.48975619328345,0.0
2020-10-04 16:00:00,16,Invierno,Resto,65.0,71.74783789062496,16.0,2.8201917832896304,10.290000000000001,13.11019178328963,2.889808216710369,2.889808216710369,0.0,23.91452589577435,0.0,0.0,0.0,0.0,0.0,23.91452589577435,2.889808216710369,2.889808216710369,0.0,0.0,2.889808216710369,0.0,207.33749146753158,0.0
2020-10-04 17:00:00,17,Invierno,Pico,125.0,137.97661132812493,17.0,1.5663838906507794,10.290000000000001,11.85638389065078,5.143616109349219,5.143616109349219,0.0,23.91452589577435,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,18.579294259742028,0.07514605511851169,0.07514605511851169,0.0,0.0,0.07514605511851169,0.0,10.36839803992874,0.0
2020-10-04 18:00:00,18,Invierno,Pico,125.0,137.97661132812493,18.0,0.2381115746891925,10.1405,10.378611574689192,7.621388425310808,7.621388425310808,0.0,18.579294259742028,0.0,0.0,0.0,0.17303942396424327,0.17303942396424327,18.397147497674403,7.448349001346565,7.448349001346565,0.0,0.0,7.448349001346565,0.0,1027.6979551950226,0.0
2020-10-04 19:00:00,19,Invierno,Pico,125.0,137.97661132812493,18.5,0.0,10.218,10.218,8.282,8.282,0.0,18.397147497674403,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,13.061915861642081,3.2135299457692925,3.2135299457692925,0.0,0.0,3.2135299457692925,0.0,443.3919723187001,0.0
2020-10-04 20:00:00,20,Invierno,Pico,125.0,137.97661132812493,18.0,0.0,10.290000000000001,10.290000000000001,7.709999999999999,7.709999999999999,0.0,13.061915861642081,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,7.726684225609758,2.6415299457692916,2.6415299457692916,0.0,0.0,2.6415299457692916,0.0,364.4693506390125,0.0
2020-10-04 21:00:00,21,Invierno,Pico,125.0,137.97661132812493,16.5,0.0,10.290000000000001,10.290000000000001,6.209999999999999,6.209999999999999,0.0,7.726684225609758,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,2.391452589577435,1.1415299457692916,1.1415299457692916,0.0,0.0,1.1415299457692916,0.0,157.50443364682508,0.0
2020-10-04 22:00:00,22,Invierno,Valle,32.0,35.322012499999985,14.0,0.0,10.290000000000001,10.290000000000001,3.709999999999999,3.709999999999999,0.0,2.391452589577435,0.0,0.0,0.0,0.0,0.0,2.391452589577435,3.709999999999999,3.709999999999999,0.0,0.0,3.709999999999999,0.0,131.0446663749999,0.0
2020-10-04 23:00:00,23,Invierno,Valle,32.0,35.322012499999985,11.0,0.0,10.261000000000001,10.261000000000001,0.738999999999999,0.738999999999999,0.0,2.391452589577435,0.0,0.0,0.0,0.0,0.0,2.391452589577435,0.738999999999999,0.738999999999999,0.0,0.0,0.738999999999999,0.0,26.102967237499954,0.0
2020-10-05 00:00:00,0,Invierno,Valle,32.0,35.322012499999985,9.5,0.0,10.2875,10.2875,-0.7874999999999996,0.0,0.7874999999999996,2.391452589577435,0.7874999999999996,0.0,4.215083102493074,0.0,0.0,7.143906536945855,0.0,4.215083102493074,0.0,0.0,4.215083102493074,0.0,148.8852180347991,-8.881784197001252e-16
