Fecha/hora,Hora,Estación,Banda,Tarifa base [USD/MWh],Tarifa año [USD/MWh],Demanda [MW],FV [MW],Eólico [MW],Renovable [MW],P neta [MW],Déficit [MW],Excedente renovable [MW],SOC inicio [MWh],Carga desde renovable [MW],Descarga obligatoria [MW],Carga desde red [MW],Descarga económica [MW],Descarga total [MW],SOC fin [MWh],P red para consumo [MW],P red importada total [MW],P exportada [MW],Curtailment / vertido [MW],P T1 neta (+import/-export) [MW],Demanda no abastecida [MW],Costo red horario [USD],Error balance [MW]
2020-01-01 00:00:00,0,Verano,Valle,32.0,45.2151622711605,11.5,0.0,2.0584999999999996,2.0584999999999996,9.441500000000001,9.441500000000001,0.0,21.189024300846153,0.0,0.0,0.0,0.0,-0.0,21.189024300846153,9.441500000000001,9.441500000000001,0.0,0.0,9.441500000000001,0.0,426.8989545831619,0.0
2020-01-01 01:00:00,1,Verano,Valle,32.0,45.2151622711605,11.0,0.0,1.5580000000000003,1.5580000000000003,9.442,9.442,0.0,21.189024300846153,0.0,0.0,0.0,0.0,0.0,21.189024300846153,9.442,9.442,0.0,0.0,9.442,0.0,426.9215621642975,0.0
2020-01-01 02:00:00,2,Verano,Valle,32.0,45.2151622711605,10.5,0.0,1.084,1.084,9.416,9.416,0.0,21.189024300846153,0.0,0.0,0.0,0.0,0.0,21.189024300846153,9.416,9.416,0.0,0.0,9.416,0.0,425.7459679452473,0.0
2020-01-01 03:00:00,3,Verano,Valle,32.0,45.2151622711605,10.5,0.0,3.8369999999999997,3.8369999999999997,6.663,6.663,0.0,21.189024300846153,0.0,0.0,0.0,0.0,0.0,21.189024300846153,6.663,6.663,0.0,0.0,6.663,0.0,301.26862621274245,0.0
2020-01-01 04:00:00,4,Verano,Resto,65.0,91.84329836329476,12.0,0.0,7.621,7.621,4.379,4.379,0.0,21.189024300846153,0.0,0.0,0.0,4.379,4.379,16.57955061663563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:00,5,Verano,Resto,65.0,91.84329836329476,13.5,0.0,7.38,7.38,6.12,6.12,0.0,16.57955061663563,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,11.244318980603307,1.0515299457692926,1.0515299457692926,0.0,0.0,1.0515299457692926,0.0,96.5759785472283,0.0
2020-01-01 06:00:00,6,Verano,Resto,65.0,91.84329836329476,15.0,1.6414921821008839,5.776,7.417492182100884,7.582507817899116,7.582507817899116,0.0,11.244318980603307,0.0,0.0,0.0,3.001676504453133,3.001676504453133,8.084659502231588,4.580831313445984,4.580831313445984,0.0,0.0,4.580831313445984,0.0,420.71865707274293,0.0
2020-01-01 07:00:00,7,Verano,Resto,65.0,91.84329836329476,16.5,4.408686385142001,5.629,10.037686385142,6.462313614857999,6.462313614857999,0.0,8.084659502231588,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,2.7494278661992655,1.3938435606272916,1.3938435606272916,0.0,0.0,1.3938435606272916,0.0,128.0151900104495,0.0
2020-01-01 08:00:00,8,Verano,Resto,65.0,91.84329836329476,17.5,4.69199734215348,6.4159999999999995,11.10799734215348,6.39200265784652,6.39200265784652,0.0,2.7494278661992655,0.0,0.0,0.0,0.0,0.0,2.7494278661992655,6.39200265784652,6.39200265784652,0.0,0.0,6.39200265784652,0.0,587.062607243571,0.0
2020-01-01 09:00:00,9,Verano,Resto,65.0,91.84329836329476,18.0,7.92312644151142,7.497,15.420126441511421,2.579873558488579,2.579873558488579,0.0,2.7494278661992655,0.0,0.0,0.0,0.0,0.0,2.7494278661992655,2.579873558488579,2.579873558488579,0.0,0.0,2.579873558488579,0.0,236.94409697184156,0.0
2020-01-01 10:00:00,10,Verano,Resto,65.0,91.84329836329476,18.5,8.838580818415567,7.673500000000001,16.51208081841557,1.9879191815844308,1.9879191815844308,0.0,2.7494278661992655,0.0,0.0,0.0,0.0,0.0,2.7494278661992655,1.9879191815844308,1.9879191815844308,0.0,0.0,1.9879191815844308,0.0,182.57705451637563,0.0
2020-01-01 11:00:00,11,Verano,Resto,65.0,91.84329836329476,19.0,9.220472125676338,7.4585,16.67897212567634,2.3210278743236614,2.3210278743236614,0.0,2.7494278661992655,0.0,0.0,0.0,0.0,0.0,2.7494278661992655,2.3210278743236614,2.3210278743236614,0.0,0.0,2.3210278743236614,0.0,213.17085557103186,0.0
2020-01-01 12:00:00,12,Verano,Resto,65.0,91.84329836329476,19.0,9.969000835691082,8.432,18.401000835691082,0.5989991643089176,0.5989991643089176,0.0,2.7494278661992655,0.0,0.0,0.0,0.5989991643089176,0.5989991643089176,2.1189024300846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 13:00:00,13,Verano,Resto,65.0,91.84329836329476,19.5,12.788888693633233,10.1115,22.900388693633232,-3.400388693633232,0.0,3.400388693633232,2.1189024300846153,3.400388693633232,0.0,0.0,0.0,0.0,5.349271689036186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 14:00:00,14,Verano,Resto,65.0,91.84329836329476,19.0,13.471738429787228,10.231,23.702738429787228,-4.702738429787228,0.0,4.702738429787228,5.349271689036186,0.0,0.0,0.0,0.0,0.0,5.349271689036186,0.0,0.0,4.702738429787228,0.0,-4.702738429787228,0.0,0.0,0.0
2020-01-01 15:00:00,15,Verano,Resto,65.0,91.84329836329476,18.5,12.772074174534234,9.932500000000001,22.704574174534237,-4.204574174534237,0.0,4.204574174534237,5.349271689036186,4.204574174534237,0.0,0.0,0.0,0.0,9.343617154843711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 16:00:00,16,Verano,Resto,65.0,91.84329836329476,17.5,13.257842294814424,9.786999999999999,23.044842294814423,-5.544842294814423,0.0,5.544842294814423,9.343617154843711,2.331909518909578,0.0,0.0,0.0,0.0,11.55893119780781,0.0,0.0,3.2129327759048447,0.0,-3.2129327759048447,0.0,0.0,0.0
2020-01-01 17:00:00,17,Verano,Pico,125.0,176.6217276217207,16.0,13.00966063796335,10.181500000000002,23.19116063796335,-7.19116063796335,0.0,7.19116063796335,11.55893119780781,5.0684700542307075,0.0,0.0,0.0,0.0,16.373977749326983,0.0,0.0,2.122690583732642,0.0,-2.122690583732642,0.0,0.0,0.0
2020-01-01 18:00:00,18,Verano,Pico,125.0,176.6217276217207,15.5,11.439729790784794,9.517,20.95672979078479,-5.456729790784792,0.0,5.456729790784792,16.373977749326983,5.0684700542307075,0.0,0.0,0.0,0.0,21.189024300846153,0.0,0.0,0.3882597365540841,0.0,-0.3882597365540841,0.0,0.0,0.0
2020-01-01 19:00:00,19,Verano,Pico,125.0,176.6217276217207,15.0,8.108000538466452,9.2625,17.37050053846645,-2.3705005384664517,0.0,2.3705005384664517,21.189024300846153,0.0,0.0,0.0,0.0,0.0,21.189024300846153,0.0,0.0,2.3705005384664517,0.0,-2.3705005384664517,0.0,0.0,0.0
2020-01-01 20:00:00,20,Verano,Pico,125.0,176.6217276217207,14.5,0.07174627956868031,9.599,9.67074627956868,4.8292537204313195,4.8292537204313195,0.0,21.189024300846153,0.0,0.0,0.0,4.8292537204313195,4.8292537204313195,16.10559933197108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 21:00:00,21,Verano,Pico,125.0,176.6217276217207,14.0,0.0,9.834,9.834,4.166,4.166,0.0,16.10559933197108,0.0,0.0,0.0,4.166,4.166,11.720336174076344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 22:00:00,22,Verano,Valle,32.0,45.2151622711605,13.0,0.0,10.223500000000001,10.223500000000001,2.7764999999999986,2.7764999999999986,0.0,11.720336174076344,0.0,0.0,0.0,1.9678620567921448,1.9678620567921448,9.648902430084613,0.8086379432078539,0.8086379432078539,0.0,0.0,0.8086379432078539,0.0,36.56269582076058,0.0
2020-01-01 23:00:00,23,Verano,Valle,32.0,45.2151622711605,12.0,0.0,10.1075,10.1075,1.8925,1.8925,0.0,9.648902430084613,0.0,0.0,0.0,0.0,0.0,9.648902430084613,1.8925,1.8925,0.0,0.0,1.8925,0.0,85.56969459817125,0.0
2020-01-02 00:00:00,0,Verano,Valle,32.0,45.2151622711605,11.5,0.0,9.8815,9.8815,1.6184999999999992,1.6184999999999992,0.0,9.648902430084613,0.0,0.0,0.0,1.6184999999999992,1.6184999999999992,7.945218219558297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 01:00:00,1,Verano,Valle,32.0,45.2151622711605,11.0,0.0,9.5655,9.5655,1.4344999999999999,1.4344999999999999,0.0,7.945218219558297,0.0,0.0,0.0,0.0,0.0,7.945218219558297,1.4344999999999999,1.4344999999999999,0.0,0.0,1.4344999999999999,0.0,64.86115027797973,0.0
2020-01-02 02:00:00,2,Verano,Valle,32.0,45.2151622711605,10.5,0.0,8.75,8.75,1.75,1.75,0.0,7.945218219558297,0.0,0.0,0.0,0.0,0.0,7.945218219558297,1.75,1.75,0.0,0.0,1.75,0.0,79.12653397453087,0.0
2020-01-02 03:00:00,3,Verano,Valle,32.0,45.2151622711605,10.5,0.0,9.3965,9.3965,1.1035000000000004,1.1035000000000004,0.0,7.945218219558297,0.0,0.0,0.0,0.0,0.0,7.945218219558297,1.1035000000000004,1.1035000000000004,0.0,0.0,1.1035000000000004,0.0,49.89493156622563,0.0
2020-01-02 04:00:00,4,Verano,Resto,65.0,91.84329836329476,12.0,0.0,9.675,9.675,2.3249999999999993,2.3249999999999993,0.0,7.945218219558297,0.0,0.0,0.0,2.3249999999999993,2.3249999999999993,5.497849798505667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 05:00:00,5,Verano,Resto,65.0,91.84329836329476,13.5,0.0,10.290000000000001,10.290000000000001,3.209999999999999,3.209999999999999,0.0,5.497849798505667,0.0,0.0,0.0,3.209999999999999,3.209999999999999,2.1189024300846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 06:00:00,6,Verano,Resto,65.0,91.84329836329476,15.0,6.540936416512234,10.28,16.820936416512232,-1.8209364165122324,0.0,1.8209364165122324,2.1189024300846153,1.8209364165122324,0.0,0.0,0.0,0.0,3.8487920257712362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 07:00:00,7,Verano,Resto,65.0,91.84329836329476,16.5,10.51676159333231,10.255,20.77176159333231,-4.271761593332311,0.0,4.271761593332311,3.8487920257712362,1.8133933572484082,0.0,0.0,0.0,0.0,5.571515715157224,0.0,0.0,2.4583682360839028,0.0,-2.4583682360839028,0.0,0.0,0.0
2020-01-02 08:00:00,8,Verano,Resto,65.0,91.84329836329476,17.5,12.704492808259959,10.196,22.90049280825996,-5.400492808259958,0.0,5.400492808259958,5.571515715157224,5.0684700542307075,0.0,0.0,0.0,0.0,10.386562266676396,0.0,0.0,0.33202275402925086,0.0,-0.33202275402925086,0.0,0.0,0.0
2020-01-02 09:00:00,9,Verano,Resto,65.0,91.84329836329476,18.0,13.684519703359513,9.9725,23.657019703359513,-5.657019703359513,0.0,5.657019703359513,10.386562266676396,0.0,0.0,0.0,0.0,0.0,10.386562266676396,0.0,0.0,5.657019703359513,0.0,-5.657019703359513,0.0,0.0,0.0
2020-01-02 10:00:00,10,Verano,Resto,65.0,91.84329836329476,18.5,13.948604316212721,9.0135,22.962104316212724,-4.462104316212724,0.0,4.462104316212724,10.386562266676396,0.0,0.0,0.0,0.0,0.0,10.386562266676396,0.0,0.0,4.462104316212724,0.0,-4.462104316212724,0.0,0.0,0.0
2020-01-02 11:00:00,11,Verano,Resto,65.0,91.84329836329476,19.0,13.85969560088565,7.559,21.41869560088565,-2.4186956008856484,0.0,2.4186956008856484,10.386562266676396,2.4186956008856484,0.0,0.0,0.0,0.0,12.684323087517761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 12:00:00,12,Verano,Resto,65.0,91.84329836329476,19.0,13.701667859544633,9.2345,22.936167859544632,-3.936167859544632,0.0,3.936167859544632,12.684323087517761,3.936167859544632,0.0,0.0,0.0,0.0,16.42368255408516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 13:00:00,13,Verano,Resto,65.0,91.84329836329476,19.5,13.573370487613875,9.184000000000001,22.757370487613876,-3.2573704876138763,0.0,3.2573704876138763,16.42368255408516,0.0,0.0,0.0,0.0,0.0,16.42368255408516,0.0,0.0,3.2573704876138763,0.0,-3.2573704876138763,0.0,0.0,0.0
2020-01-02 14:00:00,14,Verano,Resto,65.0,91.84329836329476,19.0,13.451952559706363,9.1875,22.639452559706363,-3.6394525597063634,0.0,3.6394525597063634,16.42368255408516,3.6394525597063634,0.0,0.0,0.0,0.0,19.881162485806207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 15:00:00,15,Verano,Resto,65.0,91.84329836329476,18.5,13.604324930925369,7.7685,21.37282493092537,-2.8728249309253684,0.0,2.8728249309253684,19.881162485806207,0.0,0.0,0.0,0.0,0.0,19.881162485806207,0.0,0.0,2.8728249309253684,0.0,-2.8728249309253684,0.0,0.0,0.0
2020-01-02 16:00:00,16,Verano,Resto,65.0,91.84329836329476,17.5,13.387429671683691,5.938,19.32542967168369,-1.8254296716836897,0.0,1.8254296716836897,19.881162485806207,0.0,0.0,0.0,0.0,0.0,19.881162485806207,0.0,0.0,1.8254296716836897,0.0,-1.8254296716836897,0.0,0.0,0.0
2020-01-02 17:00:00,17,Verano,Pico,125.0,176.6217276217207,16.0,12.619409577944015,4.622000000000001,17.241409577944015,-1.2414095779440153,0.0,1.2414095779440153,19.881162485806207,1.2414095779440153,0.0,0.0,0.0,0.0,21.06050158485302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 18:00:00,18,Verano,Pico,125.0,176.6217276217207,15.5,11.007808005173649,7.374499999999999,18.38230800517365,-2.8823080051736483,0.0,2.8823080051736483,21.06050158485302,0.0,0.0,0.0,0.0,0.0,21.06050158485302,0.0,0.0,2.8823080051736483,0.0,-2.8823080051736483,0.0,0.0,0.0
2020-01-02 19:00:00,19,Verano,Pico,125.0,176.6217276217207,15.0,7.913787069466454,7.221499999999999,15.135287069466454,-0.13528706946645386,0.0,0.13528706946645386,21.06050158485302,0.13528706946645386,0.0,0.0,0.0,0.0,21.189024300846153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 20:00:00,20,Verano,Pico,125.0,176.6217276217207,14.5,0.0701173106238839,4.9715,5.0416173106238835,9.458382689376116,9.458382689376116,0.0,21.189024300846153,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,15.853792664813831,4.389912635145408,4.389912635145408,0.0,0.0,4.389912635145408,0.0,775.3539537278025,0.0
2020-01-02 21:00:00,21,Verano,Pico,125.0,176.6217276217207,14.0,0.0,5.1335,5.1335,8.8665,8.8665,0.0,15.853792664813831,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,10.518561028781509,3.7980299457692928,3.7980299457692928,0.0,0.0,3.7980299457692928,0.0,670.8146105808027,0.0
2020-01-02 22:00:00,22,Verano,Valle,32.0,45.2151622711605,13.0,0.0,5.388,5.388,7.612,7.612,0.0,10.518561028781509,0.0,0.0,1.518066602173313,0.0,0.0,11.960724300846156,7.612,9.130066602173313,0.0,0.0,9.130066602173313,0.0,412.81744296376934,2.220446049250313e-16
2020-01-02 23:00:00,23,Verano,Valle,32.0,45.2151622711605,12.0,0.0,2.5135,2.5135,9.4865,9.4865,0.0,11.960724300846156,0.0,0.0,0.0,0.0,0.0,11.960724300846156,9.4865,9.4865,0.0,0.0,9.4865,0.0,428.9336368853641,0.0
