P_FV [MW],N aeros,P_EOL instalada [MW],P_BESS [MW],N containers BESS,E_BESS [MWh],Duración BESS nominal [h],Duración BESS útil BOL [h],CAPEX FV [USD],CAPEX eólico [USD],CAPEX BESS energía [USD],CAPEX BESS potencia [USD],CAPEX BESS total [USD],CAPEX total [USD],VP operación 20a [USD],Costo total 20a [USD],Horas no cumple 20a,Energía no abastecida 20a [MWh],Ciclos acumulados año 20,SOH final año 20,EOL alcanzado,Exportación 20a [MWh],Potencia módulo FV [W],Pitch FV [m],GCR FV,N módulos FV,Área FV terreno [m2],Área BESS screening [m2],Área eólica reservada screening [m2],Área residual tras eólica [m2],Área total screening [m2],Uso terreno total screening [%],Factible,Costo surrogate 20a [USD],Etapa V20
20.190028688293697,3,10.290000000000001,4.893470054230708,5,25.075,5.12417563040385,4.611758067363465,12396677.61461233,9775500.0,4764250.0,1169539.342961139,5933789.342961139,28505966.95757347,42890127.038680576,71396093.99625404,0,0.0,8563.243025341566,0.7859189243664608,False,70930.2592182825,700.0,6.5,0.36676923076923074,28843,244285.78850000002,112.85502000000001,39819.68688425063,764344.3875157494,284218.33040425065,35.34332600176284,True,,refinamiento ronda 1
19.440028688293697,3,10.290000000000001,4.393470054230708,5,25.075,5.707333768180334,5.1366003913623,11936177.61461233,9775500.0,4764250.0,1050039.342961139,5814289.342961139,27925966.95757347,43557992.731529005,71483959.68910247,0,0.0,8326.089253192744,0.7918477686701814,False,63565.11831412463,700.0,6.5,0.36676923076923074,27772,235214.954,112.85502000000001,39819.68688425063,764344.3875157494,275147.4959042506,34.215342945970654,True,,refinamiento ronda 1
19.440028688293697,3,10.290000000000001,5.393470054230708,5,25.075,4.64914048801121,4.1842264392100885,11936177.61461233,9775500.0,4764250.0,1289039.342961139,6053289.342961139,28164966.95757347,43251556.40559128,71416523.36316475,0,0.0,8582.192348022007,0.7854451912994498,False,63253.04247113001,700.0,6.5,0.36676923076923074,27772,235214.954,112.85502000000001,39819.68688425063,764344.3875157494,275147.4959042506,34.215342945970654,True,,refinamiento ronda 1
19.927528688293698,3,10.290000000000001,4.893470054230708,5,25.075,5.12417563040385,4.611758067363465,12235502.61461233,9775500.0,4764250.0,1169539.342961139,5933789.342961139,28344791.95757347,43049313.60267668,71394105.56025015,0,0.0,8535.502599738476,0.7866124350065381,False,68300.03278834172,700.0,6.5,0.36676923076923074,28468,241109.72600000002,112.85502000000001,39819.68688425063,764344.3875157494,281042.26790425065,34.948373951415434,True,,refinamiento ronda 2
20.452528688293697,3,10.290000000000001,4.893470054230708,5,25.075,5.12417563040385,4.611758067363465,12557852.61461233,9775500.0,4764250.0,1169539.342961139,5933789.342961139,28667141.95757347,42737332.7699689,71404474.72754237,0,0.0,8590.108470737001,0.785247288231575,False,73520.9090398007,700.0,6.5,0.36676923076923074,29218,247461.851,112.85502000000001,39819.68688425063,764344.3875157494,287394.3929042506,35.73827805211023,True,,refinamiento ronda 2
20.190028688293697,3,10.290000000000001,4.718470054230708,5,25.075,5.31422255769475,4.782800301925275,12396677.61461233,9775500.0,4764250.0,1127714.3429611393,5891964.342961139,28464141.95757347,42951400.2755571,71415542.23313057,0,0.0,8512.541829920297,0.7871864542519925,False,70980.97385850624,700.0,6.5,0.36676923076923074,28843,244285.78850000002,112.85502000000001,39819.68688425063,764344.3875157494,284218.33040425065,35.34332600176284,True,,refinamiento ronda 2
20.190028688293697,3,10.290000000000001,5.0684700542307075,5,25.075,4.947252273705281,4.452527046334754,12396677.61461233,9775500.0,4764250.0,1211364.342961139,5975614.342961139,28547791.95757347,42839606.9771161,71387398.93468957,0,0.0,8607.330168015518,0.784816745799612,False,70896.25853980168,700.0,6.5,0.36676923076923074,28843,244285.78850000002,112.85502000000001,39819.68688425063,764344.3875157494,284218.33040425065,35.34332600176284,True,,refinamiento ronda 2
17.524862224439364,3,10.290000000000001,5.5915749321419215,6,30.089999999999996,5.381310340139473,4.843179306125526,10760265.405805768,9775500.0,5717099.999999999,1336386.4087819192,7053486.408781918,27989251.814587682,43789906.579000495,71779158.39358819,0,0.0,7883.807340908,0.8029048164773,False,35119.84278479533,700.0,6.5,0.36676923076923074,25036,212042.402,137.37642400000001,39819.68688425063,764344.3875157494,251999.46530825063,31.33682209022724,True,,refinamiento ronda 1
19.024862224439364,3,10.290000000000001,5.5915749321419215,6,30.089999999999996,5.381310340139473,4.843179306125526,11681265.405805768,9775500.0,5717099.999999999,1336386.4087819192,7053486.408781918,28910251.814587682,42523358.7728289,71433610.58741659,0,0.0,8074.634968731361,0.7981341257817159,False,49422.23022394179,700.0,6.5,0.36676923076923074,27179,230192.54050000003,137.37642400000001,39819.68688425063,764344.3875157494,270149.6038082506,33.593841407279186,True,,refinamiento ronda 1
18.274862224439364,3,10.290000000000001,5.0915749321419215,6,30.089999999999996,5.909762774981247,5.3187864974831225,11220765.405805768,9775500.0,5717099.999999999,1216886.4087819192,6933986.408781918,28330251.814587682,43311598.75884917,71641850.57343686,0,0.0,7880.156479095058,0.8029960880226236,False,42843.00902388377,700.0,6.5,0.36676923076923074,26107,221113.2365,137.37642400000001,39819.68688425063,764344.3875157494,261070.29980825062,32.464805146019415,True,,refinamiento ronda 1
18.274862224439364,3,10.290000000000001,6.0915749321419215,6,30.089999999999996,4.939609269391314,4.4456483424521815,11220765.405805768,9775500.0,5717099.999999999,1455886.4087819192,7172986.408781918,28569251.814587682,42989898.830486715,71559150.6450744,0,0.0,8059.658189609173,0.7985085452597707,False,42637.40076308151,700.0,6.5,0.36676923076923074,26107,221113.2365,137.37642400000001,39819.68688425063,764344.3875157494,261070.29980825062,32.464805146019415,True,,refinamiento ronda 1
18.762362224439364,3,10.290000000000001,5.5915749321419215,6,30.089999999999996,5.381310340139473,4.843179306125526,11520090.40580577,9775500.0,5717099.999999999,1336386.4087819192,7053486.408781918,28749076.81458769,42720346.70852158,71469423.52310927,0,0.0,8045.459613239537,0.7988635096690115,False,47065.202142857124,700.0,6.5,0.36676923076923074,26804,227016.47799999997,137.37642400000001,39819.68688425063,764344.3875157494,266973.54130825057,33.19888935693178,True,,refinamiento ronda 2
19.287362224439363,3,10.290000000000001,5.5915749321419215,6,30.089999999999996,5.381310340139473,4.843179306125526,11842440.405805768,9775500.0,5717099.999999999,1336386.4087819192,7053486.408781918,29071426.814587682,42336029.65340931,71407456.46799698,0,0.0,8102.684724281295,0.7974328818929677,False,51771.18107313914,700.0,6.5,0.36676923076923074,27554,233368.603,137.37642400000001,39819.68688425063,764344.3875157494,273325.6663082506,33.988793457626585,True,,refinamiento ronda 2
19.024862224439364,3,10.290000000000001,5.416574932141922,6,30.089999999999996,5.555171003256343,4.999653902930708,11681265.405805768,9775500.0,5717099.999999999,1294561.4087819192,7011661.408781918,28868426.814587682,42586961.02975396,71455387.84434164,0,0.0,8038.942184801281,0.799026445379968,False,49460.992354119386,700.0,6.5,0.36676923076923074,27179,230192.54050000003,137.37642400000001,39819.68688425063,764344.3875157494,270149.6038082506,33.593841407279186,True,,refinamiento ronda 2
19.024862224439364,3,10.290000000000001,5.766574932141921,6,30.089999999999996,5.218002081666083,4.696201873499475,11681265.405805768,9775500.0,5717099.999999999,1378211.4087819192,7095311.408781918,28952076.814587682,42469484.24885142,71421561.0634391,0,0.0,8105.832683392786,0.7973541829151803,False,49397.79899805332,700.0,6.5,0.36676923076923074,27179,230192.54050000003,137.37642400000001,39819.68688425063,764344.3875157494,270149.6038082506,33.593841407279186,True,,refinamiento ronda 2
18.564597149159624,3,10.290000000000001,5.645992771981933,7,35.105,6.217684190849037,5.595915771764133,11398662.649584008,9775500.0,6669949.999999999,1349392.272503682,8019342.2725036815,29593504.92208769,42210160.51803337,71803665.44012105,0,0.0,7568.456459963215,0.8107885885009196,False,38207.10614515537,700.0,6.5,0.36676923076923074,26521,224619.6095,161.89782800000003,39819.68688425063,764344.3875157494,264601.1942122506,32.903881513194165,True,,refinamiento ronda 1
20.064597149159624,3,10.290000000000001,5.645992771981933,7,35.105,6.217684190849037,5.595915771764133,12319662.649584008,9775500.0,6669949.999999999,1349392.272503682,8019342.2725036815,30514504.92208769,41173018.32701075,71687523.24909845,0,0.0,7685.140583642686,0.8078714854089328,False,49828.32291895092,700.0,6.5,0.36676923076923074,28664,242769.74800000002,161.89782800000003,39819.68688425063,764344.3875157494,282751.33271225065,35.16090083024612,True,,refinamiento ronda 1
19.314597149159624,3,10.290000000000001,5.145992771981933,7,35.105,6.821812924249332,6.139631631824399,11859162.649584008,9775500.0,6669949.999999999,1229892.272503682,7899842.2725036815,29934504.92208769,42109600.60198821,72044105.5240759,0,0.0,7434.068287866103,0.8141482928033474,False,44371.58469327528,700.0,6.5,0.36676923076923074,27593,233698.9135,161.89782800000003,39819.68688425063,764344.3875157494,273680.4982122506,34.032917774453935,True,,refinamiento ronda 1
19.314597149159624,3,10.290000000000001,6.145992771981933,7,35.105,5.71185181994275,5.140666637948476,11859162.649584008,9775500.0,6669949.999999999,1468892.272503682,8138842.2725036815,30173504.92208769,41371584.9021563,71545089.824244,0,0.0,7747.350100008927,0.8063162474997768,False,43948.812437532266,700.0,6.5,0.36676923076923074,27593,233698.9135,161.89782800000003,39819.68688425063,764344.3875157494,273680.4982122506,34.032917774453935,True,,refinamiento ronda 1
19.052097149159625,3,10.290000000000001,6.145992771981933,7,35.105,5.71185181994275,5.140666637948476,11697987.64958401,9775500.0,6669949.999999999,1468892.272503682,8138842.2725036815,30012329.92208769,41559849.347435,71572179.2695227,0,0.0,7722.925910199528,0.8069268522450118,False,41943.432474100424,700.0,6.5,0.36676923076923074,27218,230522.85100000002,161.89782800000003,39819.68688425063,764344.3875157494,270504.43571225065,33.63796572410654,True,,refinamiento ronda 2
19.577097149159624,3,10.290000000000001,6.145992771981933,7,35.105,5.71185181994275,5.140666637948476,12020337.649584008,9775500.0,6669949.999999999,1468892.272503682,8138842.2725036815,30334679.92208769,41191138.583049595,71525818.5051373,0,0.0,7770.43547622603,0.8057391130943492,False,45953.27103155463,700.0,6.5,0.36676923076923074,27968,236874.976,161.89782800000003,39819.68688425063,764344.3875157494,276856.5607122506,34.427869824801334,True,,refinamiento ronda 2
19.314597149159624,3,10.290000000000001,5.970992771981933,7,35.105,5.879256823877832,5.2913311414900495,11859162.649584008,9775500.0,6669949.999999999,1427067.2725036822,8097017.2725036815,30131679.92208769,41455325.73003497,71587005.65212266,0,0.0,7712.564615490343,0.8071858846127414,False,43993.711755528406,700.0,6.5,0.36676923076923074,27593,233698.9135,161.89782800000003,39819.68688425063,764344.3875157494,273680.4982122506,34.032917774453935,True,,refinamiento ronda 2
19.314597149159624,3,10.290000000000001,6.320992771981933,7,35.105,5.553716206670002,4.998344586003001,11859162.649584008,9775500.0,6669949.999999999,1510717.272503682,8180667.2725036815,30215329.92208769,41300345.666936226,71515675.58902392,0,0.0,7777.544311853698,0.8055613922036575,False,43914.85478282464,700.0,6.5,0.36676923076923074,27593,233698.9135,161.89782800000003,39819.68688425063,764344.3875157494,273680.4982122506,34.032917774453935,True,,refinamiento ronda 2
17.942388854748327,3,10.290000000000001,3.5016981333069666,4,20.06,5.728649140026113,5.155784226023502,11016626.756815473,9775500.0,3811399.9999999995,836905.853860365,4648305.853860364,25840432.610675834,45993787.92272439,71834220.53340022,0,0.0,8417.191135402622,0.7895702216149345,False,57727.31411584015,700.0,6.5,0.36676923076923074,25632,217090.224,88.333616,39819.68688425063,764344.3875157494,256998.2445002506,31.958433941730263,True,,refinamiento ronda 1
19.442388854748327,3,10.290000000000001,3.5016981333069666,4,20.06,5.728649140026113,5.155784226023502,11937626.756815473,9775500.0,3811399.9999999995,836905.853860365,4648305.853860364,26761432.610675834,44909073.072248414,71670505.68292424,0,0.0,8589.843749999996,0.7852539062500001,False,75891.23020300765,700.0,6.5,0.36676923076923074,27775,235240.36250000002,88.333616,39819.68688425063,764344.3875157494,275148.3830002506,34.21545325878221,True,,refinamiento ronda 1
18.692388854748327,3,10.290000000000001,4.0016981333069666,4,20.06,5.012871868828996,4.511584681946096,11477126.756815473,9775500.0,3811399.9999999995,956405.853860365,4767805.853860364,26420432.610675834,45279340.76312769,71699773.37380353,0,0.0,8519.531250000005,0.7870117187499999,False,67101.5698178095,700.0,6.5,0.36676923076923074,26704,226169.52800000002,88.333616,39819.68688425063,764344.3875157494,266077.5485002506,33.08747020299003,True,,refinamiento ronda 1
19.179888854748327,3,10.290000000000001,3.5016981333069666,4,20.06,5.728649140026113,5.155784226023502,11776451.756815473,9775500.0,3811399.9999999995,836905.853860365,4648305.853860364,26600257.610675834,45078149.360876225,71678406.97155206,0,0.0,8563.930620205852,0.7859017344948537,False,72856.59630185654,700.0,6.5,0.36676923076923074,27400,232064.3,88.333616,39819.68688425063,764344.3875157494,271972.3205002506,33.820501208434806,True,,refinamiento ronda 2
19.704888854748326,3,10.290000000000001,3.5016981333069666,4,20.06,5.728649140026113,5.155784226023502,12098801.756815473,9775500.0,3811399.9999999995,836905.853860365,4648305.853860364,26922607.610675834,44746606.00547994,71669213.61615577,0,0.0,8613.28124999999,0.7846679687500002,False,78855.9697760975,700.0,6.5,0.36676923076923074,28150,238416.42500000002,88.333616,39819.68688425063,764344.3875157494,278324.4455002506,34.61040530912961,True,,refinamiento ronda 2
19.442388854748327,3,10.290000000000001,3.6766981333069664,4,20.06,5.455982316926641,4.910384085233977,11937626.756815473,9775500.0,3811399.9999999995,878730.853860365,4690130.853860364,26803257.610675834,44832196.306514025,71635453.91718987,0,0.0,8589.84375,0.78525390625,False,75717.60537891314,700.0,6.5,0.36676923076923074,27775,235240.36250000002,88.333616,39819.68688425063,764344.3875157494,275148.3830002506,34.21545325878221,True,,refinamiento ronda 2
6.086260909319224,4,13.72,4.973207064180334,5,25.075,5.042018093435804,4.537816284092223,3736964.1983220032,13034000.0,4764250.0,1188596.4883390998,5952846.4883391,23123810.686661102,49427368.08142454,72551178.76808564,0,0.0,6896.274966184384,0.8275931258453904,False,8030.112738442482,700.0,6.5,0.36676923076923074,8695,73642.3025,112.85502000000001,53092.91584566751,751071.1585543326,126848.07336566751,15.773904530653267,True,,refinamiento ronda 1
6.9307,4,13.72,4.973207064180334,5,25.075,5.042018093435804,4.537816284092223,4255449.8,13034000.0,4764250.0,1188596.4883390998,5952846.4883391,23642296.2883391,48231003.87435995,71873300.16269904,0,0.0,6892.022359365707,0.8276994410158574,False,12425.810137534618,700.0,6.5,0.36676923076923074,9901,83856.51950000001,112.85502000000001,53092.91584566751,751071.1585543326,137062.29036566752,17.04407032457051,True,,refinamiento ronda 1
6.836260909319224,4,13.72,4.473207064180334,5,25.075,5.605597872003432,5.045038084803088,4197464.198322004,13034000.0,4764250.0,1069096.4883390998,5833346.4883391,23464810.686661106,48410452.51511236,71875263.20177346,0,0.0,6868.706764760335,0.8282823308809916,False,12088.512924055898,700.0,6.5,0.36676923076923074,9767,82721.6065,112.85502000000001,53092.91584566751,751071.1585543326,135927.3773656675,16.902940791913032,True,,refinamiento ronda 1
6.836260909319224,4,13.72,5.473207064180334,5,25.075,4.581408981235981,4.123268083112383,4197464.198322004,13034000.0,4764250.0,1308096.4883390998,6072346.4883391,23703810.686661106,48355403.759018384,72059214.44567949,0,0.0,6904.757901253123,0.8273810524686719,False,11824.749961175708,700.0,6.5,0.36676923076923074,9767,82721.6065,112.85502000000001,53092.91584566751,751071.1585543326,135927.3773656675,16.902940791913032,True,,refinamiento ronda 1
6.6682,4,13.72,4.973207064180334,5,25.075,5.042018093435804,4.537816284092223,4094274.8,13034000.0,4764250.0,1188596.4883390998,5952846.4883391,23481121.2883391,48594747.97749753,72075869.26583663,0,0.0,6894.516948421187,0.8276370762894703,False,10867.82464325573,700.0,6.5,0.36676923076923074,9526,80680.457,112.85502000000001,53092.91584566751,751071.1585543326,133886.2278656675,16.649118274223106,True,,refinamiento ronda 2
6.9307,4,13.72,4.7982070641803345,5,25.075,5.225910358723441,4.7033193228510966,4255449.8,13034000.0,4764250.0,1146771.4883391,5911021.4883391,23600471.2883391,48239533.63919036,71840004.92752945,0,0.0,6886.24784730669,0.8278438038173328,False,12452.685514929151,700.0,6.5,0.36676923076923074,9901,83856.51950000001,112.85502000000001,53092.91584566751,751071.1585543326,137062.29036566752,17.04407032457051,True,,refinamiento ronda 2
6.9307,4,13.72,5.148207064180334,5,25.075,4.8706277131827616,4.383564941864486,4255449.8,13034000.0,4764250.0,1230421.4883390998,5994671.4883391,23684121.2883391,48226487.90621339,71910609.19455248,0,0.0,6896.861856386082,0.827578453590348,False,12409.094890125467,700.0,6.5,0.36676923076923074,9901,83856.51950000001,112.85502000000001,53092.91584566751,751071.1585543326,137062.29036566752,17.04407032457051,True,,refinamiento ronda 2
16.98135691150133,3,10.290000000000001,7.498574807782128,8,40.12,5.350350036964743,4.815315033268268,10426553.143661816,9775500.0,7622799.999999999,1792159.3790599285,9414959.379059928,30017012.522721745,42342583.272470474,72359595.79519221,0,0.0,7315.604289512457,0.8171098927621886,False,19825.782429161056,700.0,6.5,0.36676923076923074,24260,205470.06999999998,186.41923200000002,39819.68688425063,764344.3875157494,245476.1761162506,30.52563325455746,True,,refinamiento ronda 1
18.48135691150133,3,10.290000000000001,7.498574807782128,8,40.12,5.350350036964743,4.815315033268268,11347553.143661816,9775500.0,7622799.999999999,1792159.3790599285,9414959.379059928,30938012.522721745,40895953.64990894,71833966.17263068,0,0.0,7466.402668509175,0.8133399332872706,False,31378.966616049183,700.0,6.5,0.36676923076923074,26402,223611.739,186.41923200000002,39819.68688425063,764344.3875157494,263617.8451162506,32.78159936614182,True,,refinamiento ronda 1
17.73135691150133,3,10.290000000000001,6.998574807782128,8,40.12,5.732595721544365,5.159336149389928,10887053.143661816,9775500.0,7622799.999999999,1672659.3790599285,9295459.379059928,30358012.522721745,41725519.90166796,72083532.4243897,0,0.0,7336.556348521865,0.8165860912869534,False,25896.418479035165,700.0,6.5,0.36676923076923074,25331,214540.9045,186.41923200000002,39819.68688425063,764344.3875157494,254547.01061625063,31.65361631034964,True,,refinamiento ronda 1
17.73135691150133,3,10.290000000000001,7.998574807782128,8,40.12,5.015893576561373,4.514304218905236,10887053.143661816,9775500.0,7622799.999999999,1911659.3790599285,9534459.379059928,30597012.522721745,41461833.05123585,72058845.57395759,0,0.0,7439.54863981459,0.8140112840046352,False,25819.182051787662,700.0,6.5,0.36676923076923074,25331,214540.9045,186.41923200000002,39819.68688425063,764344.3875157494,254547.01061625063,31.65361631034964,True,,refinamiento ronda 1
18.21885691150133,3,10.290000000000001,7.498574807782128,8,40.12,5.350350036964743,4.815315033268268,11186378.143661818,9775500.0,7622799.999999999,1792159.3790599285,9414959.379059928,30776837.522721745,41118400.93167608,71895238.45439783,0,0.0,7443.5092513769505,0.8139122687155762,False,29527.836822059104,700.0,6.5,0.36676923076923074,26027,220435.6765,186.41923200000002,39819.68688425063,764344.3875157494,260441.78261625062,32.38664731579442,True,,refinamiento ronda 2
18.74385691150133,3,10.290000000000001,7.498574807782128,8,40.12,5.350350036964743,4.815315033268268,11508728.143661816,9775500.0,7622799.999999999,1792159.3790599285,9414959.379059928,31099187.522721745,40683795.67504232,71782983.19776407,0,0.0,7488.676854545006,0.8127830786363748,False,33186.41050860639,700.0,6.5,0.36676923076923074,26777,226787.8015,186.41923200000002,39819.68688425063,764344.3875157494,266793.9076162506,33.17655141648922,True,,refinamiento ronda 2
18.48135691150133,3,10.290000000000001,7.323574807782128,8,40.12,5.478198974272503,4.930379076845252,11347553.143661816,9775500.0,7622799.999999999,1750334.3790599287,9373134.379059928,30896187.522721745,40949379.251476854,71845566.77419859,0,0.0,7445.554645930413,0.8138611338517396,False,31393.33801041503,700.0,6.5,0.36676923076923074,26402,223611.739,186.41923200000002,39819.68688425063,764344.3875157494,263617.8451162506,32.78159936614182,True,,refinamiento ronda 2
18.48135691150133,3,10.290000000000001,7.673574807782128,8,40.12,5.228332427190577,4.7054991844715195,11347553.143661816,9775500.0,7622799.999999999,1833984.3790599285,9456784.379059928,30979837.522721745,40849158.87742314,71828996.40014488,0,0.0,7485.371729386469,0.8128657067653382,False,31365.873794134186,700.0,6.5,0.36676923076923074,26402,223611.739,186.41923200000002,39819.68688425063,764344.3875157494,263617.8451162506,32.78159936614182,True,,refinamiento ronda 2
