Fecha/hora,Hora,Estación,Banda,Tarifa base [USD/MWh],Tarifa año [USD/MWh],Demanda [MW],FV [MW],Eólico [MW],Renovable [MW],P neta [MW],Déficit [MW],Excedente renovable [MW],SOC inicio [MWh],Carga desde renovable [MW],Descarga obligatoria [MW],Carga desde red [MW],Descarga económica [MW],Descarga total [MW],SOC fin [MWh],P red para consumo [MW],P red importada total [MW],P exportada [MW],Curtailment / vertido [MW],P T1 neta (+import/-export) [MW],Demanda no abastecida [MW],Costo red horario [USD],Error balance [MW]
2020-01-01 10:00:00,10,Verano,Resto,65.0,65.0,18.5,8.399385543525195,12.789166666666668,21.18855221019186,-2.6885522101918617,0.0,2.6885522101918617,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,2.6885522101918617,0.0,-2.6885522101918617,0.0,0.0,0.0
2020-01-01 11:00:00,11,Verano,Resto,65.0,65.0,19.0,8.762300404101092,12.430833333333332,21.193133737434422,-2.1931337374344224,0.0,2.1931337374344224,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,2.1931337374344224,0.0,-2.1931337374344224,0.0,0.0,0.0
2020-01-01 12:00:00,12,Verano,Resto,65.0,65.0,19.0,9.473634197950869,14.053333333333333,23.5269675312842,-4.5269675312842,0.0,4.5269675312842,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,4.5269675312842,0.0,-4.5269675312842,0.0,0.0,0.0
2020-01-01 13:00:00,13,Verano,Resto,65.0,65.0,19.5,12.15339985207173,16.8525,29.005899852071728,-9.505899852071728,0.0,9.505899852071728,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,9.505899852071728,0.0,-9.505899852071728,0.0,0.0,0.0
2020-01-01 14:00:00,14,Verano,Resto,65.0,65.0,19.0,12.802318306299323,17.051666666666666,29.85398497296599,-10.85398497296599,0.0,10.85398497296599,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,10.85398497296599,0.0,-10.85398497296599,0.0,0.0,0.0
2020-01-01 15:00:00,15,Verano,Resto,65.0,65.0,18.5,12.137420858210277,16.554166666666667,28.691587524876944,-10.191587524876944,0.0,10.191587524876944,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,10.191587524876944,0.0,-10.191587524876944,0.0,0.0,0.0
2020-01-01 16:00:00,16,Verano,Resto,65.0,65.0,17.5,12.59905082017042,16.311666666666667,28.91071748683709,-11.410717486837086,0.0,11.410717486837086,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,11.410717486837086,0.0,-11.410717486837086,0.0,0.0,0.0
2020-01-01 17:00:00,17,Verano,Pico,125.0,125.0,16.0,12.363201483772462,16.96916666666667,29.33236815043913,-13.33236815043913,0.0,13.33236815043913,2.006,2.6061128307902397,0.0,0.0,0.0,0.0,4.481807189250727,0.0,0.0,10.72625531964889,0.0,-10.72625531964889,0.0,0.0,0.0
2020-01-01 18:00:00,18,Verano,Pico,125.0,125.0,15.5,10.87128160058813,15.861666666666668,26.7329482672548,-11.232948267254798,0.0,11.232948267254798,4.481807189250727,0.0,0.0,0.0,0.0,0.0,4.481807189250727,0.0,0.0,11.232948267254798,0.0,-11.232948267254798,0.0,0.0,0.0
2020-01-01 19:00:00,19,Verano,Pico,125.0,125.0,15.0,7.705108309672939,15.4375,23.142608309672937,-8.142608309672937,0.0,8.142608309672937,4.481807189250727,0.0,0.0,0.0,0.0,0.0,4.481807189250727,0.0,0.0,8.142608309672937,0.0,-8.142608309672937,0.0,0.0,0.0
2020-01-01 20:00:00,20,Verano,Pico,125.0,125.0,14.5,0.0681811566575593,15.998333333333331,16.06651448999089,-1.5665144899908905,0.0,1.5665144899908905,4.481807189250727,1.5665144899908905,0.0,0.0,0.0,0.0,5.969995954742073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 21:00:00,21,Verano,Pico,125.0,125.0,14.0,0.0,16.39,16.39,-2.390000000000001,0.0,2.390000000000001,5.969995954742073,0.0,0.0,0.0,0.0,0.0,5.969995954742073,0.0,0.0,2.390000000000001,0.0,-2.390000000000001,0.0,0.0,0.0
2020-01-01 22:00:00,22,Verano,Valle,32.0,32.0,13.0,0.0,17.039166666666667,17.039166666666667,-4.039166666666667,0.0,4.039166666666667,5.969995954742073,0.0,0.0,0.0,0.0,0.0,5.969995954742073,0.0,0.0,4.039166666666667,0.0,-4.039166666666667,0.0,0.0,0.0
2020-01-01 23:00:00,23,Verano,Valle,32.0,32.0,12.0,0.0,16.84583333333333,16.84583333333333,-4.845833333333331,0.0,4.845833333333331,5.969995954742073,0.0,0.0,0.0,0.0,0.0,5.969995954742073,0.0,0.0,4.845833333333331,0.0,-4.845833333333331,0.0,0.0,0.0
2020-01-02 00:00:00,0,Verano,Valle,32.0,32.0,11.5,0.0,16.469166666666666,16.469166666666666,-4.969166666666666,0.0,4.969166666666666,5.969995954742073,0.0,0.0,0.0,0.0,0.0,5.969995954742073,0.0,0.0,4.969166666666666,0.0,-4.969166666666666,0.0,0.0,0.0
2020-01-02 01:00:00,1,Verano,Valle,32.0,32.0,11.0,0.0,15.9425,15.9425,-4.942499999999999,0.0,4.942499999999999,5.969995954742073,0.0,0.0,0.0,0.0,0.0,5.969995954742073,0.0,0.0,4.942499999999999,0.0,-4.942499999999999,0.0,0.0,0.0
2020-01-02 02:00:00,2,Verano,Valle,32.0,32.0,10.5,0.0,14.583333333333332,14.583333333333332,-4.083333333333332,0.0,4.083333333333332,5.969995954742073,3.727194401844885,0.0,0.0,0.0,0.0,9.510830636494711,0.0,0.0,0.3561389314884469,0.0,-0.3561389314884469,0.0,0.0,0.0
2020-01-02 03:00:00,3,Verano,Valle,32.0,32.0,10.5,0.0,15.660833333333333,15.660833333333333,-5.160833333333333,0.0,5.160833333333333,9.510830636494711,0.0,0.0,0.0,0.0,0.0,9.510830636494711,0.0,0.0,5.160833333333333,0.0,-5.160833333333333,0.0,0.0,0.0
2020-01-02 04:00:00,4,Verano,Resto,65.0,65.0,12.0,0.0,16.125,16.125,-4.125,0.0,4.125,9.510830636494711,0.0,0.0,0.0,0.0,0.0,9.510830636494711,0.0,0.0,4.125,0.0,-4.125,0.0,0.0,0.0
2020-01-02 05:00:00,5,Verano,Resto,65.0,65.0,13.5,0.0,17.150000000000002,17.150000000000002,-3.650000000000002,0.0,3.650000000000002,9.510830636494711,3.650000000000002,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02 06:00:00,6,Verano,Resto,65.0,65.0,15.0,6.215912702127564,17.133333333333333,23.349246035460897,-8.349246035460897,0.0,8.349246035460897,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,8.349246035460897,0.0,-8.349246035460897,0.0,0.0,0.0
2020-01-02 07:00:00,7,Verano,Resto,65.0,65.0,16.5,9.99417633967752,17.09166666666667,27.085843006344188,-10.585843006344188,0.0,10.585843006344188,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,10.585843006344188,0.0,-10.585843006344188,0.0,0.0,0.0
2020-01-02 08:00:00,8,Verano,Resto,65.0,65.0,17.5,12.073197657386777,16.993333333333332,29.06653099072011,-11.56653099072011,0.0,11.56653099072011,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,11.56653099072011,0.0,-11.56653099072011,0.0,0.0,0.0
2020-01-02 09:00:00,9,Verano,Resto,65.0,65.0,18.0,13.004526329271988,16.620833333333334,29.62535966260532,-11.62535966260532,0.0,11.62535966260532,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,11.62535966260532,0.0,-11.62535966260532,0.0,0.0,0.0
2020-01-02 10:00:00,10,Verano,Resto,65.0,65.0,18.5,13.255488392643642,15.0225,28.277988392643643,-9.777988392643644,0.0,9.777988392643644,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,9.777988392643644,0.0,-9.777988392643644,0.0,0.0,0.0
2020-01-02 11:00:00,11,Verano,Resto,65.0,65.0,19.0,13.170997613687854,12.598333333333333,25.76933094702119,-6.769330947021189,0.0,6.769330947021189,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,6.769330947021189,0.0,-6.769330947021189,0.0,0.0,0.0
2020-01-02 12:00:00,12,Verano,Resto,65.0,65.0,19.0,13.020822381558949,15.390833333333331,28.411655714892284,-9.411655714892284,0.0,9.411655714892284,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,9.411655714892284,0.0,-9.411655714892284,0.0,0.0,0.0
2020-01-02 13:00:00,13,Verano,Resto,65.0,65.0,19.5,12.89890019594944,15.306666666666668,28.20556686261611,-8.70556686261611,0.0,8.70556686261611,12.978330636494716,0.0,0.0,0.0,0.0,0.0,12.978330636494716,0.0,0.0,8.70556686261611,0.0,-8.70556686261611,0.0,0.0,0.0
2020-01-02 14:00:00,14,Verano,Resto,65.0,65.0,19.0,12.783515609968594,15.3125,28.0960156099686,-9.096015609968596,0.0,9.096015609968596,12.978330636494716,3.727194401844885,0.0,0.0,0.0,0.0,16.519165318247357,0.0,0.0,5.368821208123711,0.0,-5.368821208123711,0.0,0.0,0.0
2020-01-02 15:00:00,15,Verano,Resto,65.0,65.0,18.5,12.928316491280102,12.947500000000002,25.875816491280105,-7.375816491280105,0.0,7.375816491280105,16.519165318247357,0.0,0.0,0.0,0.0,0.0,16.519165318247357,0.0,0.0,7.375816491280105,0.0,-7.375816491280105,0.0,0.0,0.0
2020-01-02 16:00:00,16,Verano,Resto,65.0,65.0,17.5,12.72219890946901,9.896666666666668,22.61886557613568,-5.118865576135676,0.0,5.118865576135676,16.519165318247357,3.727194401844885,0.0,0.0,0.0,0.0,20.06,0.0,0.0,1.3916711742907903,0.0,-1.3916711742907903,0.0,0.0,0.0
2020-01-02 17:00:00,17,Verano,Pico,125.0,125.0,16.0,11.99234227241104,7.703333333333334,19.695675605744373,-3.695675605744373,0.0,3.695675605744373,20.06,0.0,0.0,0.0,0.0,0.0,20.06,0.0,0.0,3.695675605744373,0.0,-3.695675605744373,0.0,0.0,0.0
2020-01-02 18:00:00,18,Verano,Pico,125.0,125.0,15.5,10.460822311192144,12.290833333333332,22.75165564452548,-7.251655644525478,0.0,7.251655644525478,20.06,0.0,0.0,0.0,0.0,0.0,20.06,0.0,0.0,7.251655644525478,0.0,-7.251655644525478,0.0,0.0,0.0
2020-01-02 19:00:00,19,Verano,Pico,125.0,125.0,15.0,7.52054544405116,12.035833333333333,19.55637877738449,-4.556378777384492,0.0,4.556378777384492,20.06,0.0,0.0,0.0,0.0,0.0,20.06,0.0,0.0,4.556378777384492,0.0,-4.556378777384492,0.0,0.0,0.0
2020-01-02 20:00:00,20,Verano,Pico,125.0,125.0,14.5,0.0666331323212012,8.285833333333333,8.352466465654533,6.147533534345467,6.147533534345467,0.0,20.06,0.0,0.0,0.0,3.727194401844885,3.727194401844885,16.136637471742226,2.4203391325005814,2.4203391325005814,0.0,0.0,2.4203391325005814,0.0,302.5423915625727,0.0
2020-01-02 21:00:00,21,Verano,Pico,125.0,125.0,14.0,0.0,8.555833333333334,8.555833333333334,5.444166666666666,5.444166666666666,0.0,16.136637471742226,0.0,0.0,0.0,3.727194401844885,3.727194401844885,12.213274943484452,1.716972264821781,1.716972264821781,0.0,0.0,1.716972264821781,0.0,214.6215331027226,0.0
2020-01-02 22:00:00,22,Verano,Valle,32.0,32.0,13.0,0.0,8.98,8.98,4.02,4.02,0.0,12.213274943484452,0.0,0.0,0.0,0.0,0.0,12.213274943484452,4.02,4.02,0.0,0.0,4.02,0.0,128.64,0.0
2020-01-02 23:00:00,23,Verano,Valle,32.0,32.0,12.0,0.0,4.189166666666667,4.189166666666667,7.810833333333333,7.810833333333333,0.0,12.213274943484452,0.0,0.0,3.727194401844885,0.0,0.0,15.754109625237094,7.810833333333333,11.538027735178218,0.0,0.0,11.538027735178218,0.0,369.216887525703,0.0
2020-01-03 00:00:00,0,Verano,Valle,32.0,32.0,11.5,0.0,2.63,2.63,8.870000000000001,8.870000000000001,0.0,15.754109625237094,0.0,0.0,0.8053217821160661,0.0,0.0,16.519165318247357,8.870000000000001,9.675321782116066,0.0,0.0,9.675321782116066,0.0,309.6102970277141,1.1102230246251563e-15
2020-01-03 01:00:00,1,Verano,Valle,32.0,32.0,11.0,0.0,1.0466666666666666,1.0466666666666666,9.953333333333331,9.953333333333331,0.0,16.519165318247357,0.0,0.0,0.0,0.0,0.0,16.519165318247357,9.953333333333331,9.953333333333331,0.0,0.0,9.953333333333331,0.0,318.50666666666666,0.0
2020-01-03 02:00:00,2,Verano,Valle,32.0,32.0,10.5,0.0,0.5116666666666667,0.5116666666666667,9.988333333333332,9.988333333333332,0.0,16.519165318247357,0.0,0.0,0.0,0.0,0.0,16.519165318247357,9.988333333333332,9.988333333333332,0.0,0.0,9.988333333333332,0.0,319.62666666666667,0.0
2020-01-03 03:00:00,3,Verano,Valle,32.0,32.0,10.5,0.0,0.6783333333333332,0.6783333333333332,9.821666666666667,9.821666666666667,0.0,16.519165318247357,0.0,0.0,3.727194401844885,0.0,0.0,20.06,9.821666666666667,13.548861068511552,0.0,0.0,13.548861068511552,0.0,433.5635541923697,0.0
2020-01-03 04:00:00,4,Verano,Resto,65.0,65.0,12.0,0.0,0.1791666666666666,0.1791666666666666,11.820833333333333,11.820833333333333,0.0,20.06,0.0,0.0,0.0,3.727194401844885,3.727194401844885,16.136637471742226,8.093638931488448,8.093638931488448,0.0,0.0,8.093638931488448,0.0,526.0865305467491,0.0
2020-01-03 05:00:00,5,Verano,Resto,65.0,65.0,13.5,0.0,1.034166666666667,1.034166666666667,12.465833333333332,12.465833333333332,0.0,16.136637471742226,0.0,0.0,0.0,3.727194401844885,3.727194401844885,12.213274943484452,8.738638931488447,8.738638931488447,0.0,0.0,8.738638931488447,0.0,568.0115305467491,0.0
2020-01-03 06:00:00,6,Verano,Resto,65.0,65.0,15.0,6.019659424442902,1.4308333333333334,7.450492757776235,7.549507242223765,7.549507242223765,0.0,12.213274943484452,0.0,0.0,0.0,3.727194401844885,3.727194401844885,8.28991241522668,3.82231284037888,3.82231284037888,0.0,0.0,3.82231284037888,0.0,248.4503346246272,0.0
2020-01-03 07:00:00,7,Verano,Resto,65.0,65.0,16.5,9.7269369892681,2.8266666666666667,12.553603655934769,3.946396344065233,3.946396344065233,0.0,8.28991241522668,0.0,0.0,0.0,2.462471309373884,2.462471309373884,5.697837352727856,1.483925034691349,1.483925034691349,0.0,0.0,1.483925034691349,0.0,96.4551272549377,0.0
2020-01-03 08:00:00,8,Verano,Resto,65.0,65.0,17.5,11.770254514908537,2.2225,13.992754514908537,3.507245485091463,3.507245485091463,0.0,5.697837352727856,0.0,0.0,0.0,3.507245485091463,3.507245485091463,2.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 09:00:00,9,Verano,Resto,65.0,65.0,18.0,12.69763415143006,5.3500000000000005,18.04763415143006,-0.04763415143006,0.0,0.04763415143006,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,0.04763415143006,0.0,-0.04763415143006,0.0,0.0,0.0
2020-01-03 10:00:00,10,Verano,Resto,65.0,65.0,18.5,12.981652579153884,10.2625,23.244152579153884,-4.744152579153884,0.0,4.744152579153884,2.006,0.0842383652500743,0.0,0.0,0.0,0.0,2.0860264469875704,0.0,0.0,4.659914213903809,0.0,-4.659914213903809,0.0,0.0,0.0
2020-01-03 11:00:00,11,Verano,Resto,65.0,65.0,19.0,12.908904814536433,7.9375,20.846404814536434,-1.8464048145364345,0.0,1.8464048145364345,2.0860264469875704,0.0,0.0,0.0,0.0,0.0,2.0860264469875704,0.0,0.0,1.8464048145364345,0.0,-1.8464048145364345,0.0,0.0,0.0
2020-01-03 12:00:00,12,Verano,Resto,65.0,65.0,19.0,11.990991132770118,7.261666666666667,19.252657799436783,-0.2526577994367827,0.0,0.2526577994367827,2.0860264469875704,0.2526577994367827,0.0,0.0,0.0,0.0,2.326051356452514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 13:00:00,13,Verano,Resto,65.0,65.0,19.5,12.489235748522097,6.94,19.429235748522096,0.0707642514779038,0.0707642514779038,0.0,2.326051356452514,0.0,0.0,0.0,0.0707642514779038,0.0707642514779038,2.2515626706862992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 14:00:00,14,Verano,Resto,65.0,65.0,19.0,12.53004879618135,6.236666666666666,18.766715462848016,0.2332845371519845,0.2332845371519845,0.0,2.2515626706862992,0.0,0.0,0.0,0.2332845371519845,0.2332845371519845,2.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03 15:00:00,15,Verano,Resto,65.0,65.0,18.5,12.813811491027696,6.420833333333333,19.23464482436103,-0.7346448243610304,0.0,0.7346448243610304,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,0.7346448243610304,0.0,-0.7346448243610304,0.0,0.0,0.0
2020-01-03 16:00:00,16,Verano,Resto,65.0,65.0,17.5,12.615983239604915,9.636666666666668,22.252649906271586,-4.752649906271586,0.0,4.752649906271586,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,4.752649906271586,0.0,-4.752649906271586,0.0,0.0,0.0
2020-01-03 17:00:00,17,Verano,Pico,125.0,125.0,16.0,11.931208134357348,12.768333333333333,24.69954146769068,-8.699541467690679,0.0,8.699541467690679,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,8.699541467690679,0.0,-8.699541467690679,0.0,0.0,0.0
2020-01-03 18:00:00,18,Verano,Pico,125.0,125.0,15.5,10.421661912244751,12.316666666666666,22.73832857891142,-7.238328578911421,0.0,7.238328578911421,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,7.238328578911421,0.0,-7.238328578911421,0.0,0.0,0.0
2020-01-03 19:00:00,19,Verano,Pico,125.0,125.0,15.0,7.464222075192085,14.599166666666669,22.063388741858752,-7.063388741858752,0.0,7.063388741858752,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,7.063388741858752,0.0,-7.063388741858752,0.0,0.0,0.0
2020-01-03 20:00:00,20,Verano,Pico,125.0,125.0,14.5,0.0659626564664393,14.7125,14.778462656466438,-0.2784626564664378,0.0,0.2784626564664378,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,0.2784626564664378,0.0,-0.2784626564664378,0.0,0.0,0.0
2020-01-03 21:00:00,21,Verano,Pico,125.0,125.0,14.0,0.0,14.105833333333331,14.105833333333331,-0.105833333333333,0.0,0.105833333333333,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,0.105833333333333,0.0,-0.105833333333333,0.0,0.0,0.0
2020-01-03 22:00:00,22,Verano,Valle,32.0,32.0,13.0,0.0,15.461666666666666,15.461666666666666,-2.461666666666666,0.0,2.461666666666666,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,2.461666666666666,0.0,-2.461666666666666,0.0,0.0,0.0
2020-01-03 23:00:00,23,Verano,Valle,32.0,32.0,12.0,0.0,16.2025,16.2025,-4.202500000000001,0.0,4.202500000000001,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,4.202500000000001,0.0,-4.202500000000001,0.0,0.0,0.0
2020-01-04 00:00:00,0,Verano,Valle,32.0,32.0,11.5,0.0,17.1275,17.1275,-5.627500000000001,0.0,5.627500000000001,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,5.627500000000001,0.0,-5.627500000000001,0.0,0.0,0.0
2020-01-04 01:00:00,1,Verano,Valle,32.0,32.0,11.0,0.0,17.148333333333333,17.148333333333333,-6.148333333333333,0.0,6.148333333333333,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,6.148333333333333,0.0,-6.148333333333333,0.0,0.0,0.0
2020-01-04 02:00:00,2,Verano,Valle,32.0,32.0,10.5,0.0,16.971666666666668,16.971666666666668,-6.471666666666668,0.0,6.471666666666668,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,6.471666666666668,0.0,-6.471666666666668,0.0,0.0,0.0
2020-01-04 03:00:00,3,Verano,Valle,32.0,32.0,10.5,0.0,17.136666666666667,17.136666666666667,-6.636666666666667,0.0,6.636666666666667,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,6.636666666666667,0.0,-6.636666666666667,0.0,0.0,0.0
2020-01-04 04:00:00,4,Verano,Resto,65.0,65.0,12.0,0.0,17.150000000000002,17.150000000000002,-5.150000000000002,0.0,5.150000000000002,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,5.150000000000002,0.0,-5.150000000000002,0.0,0.0,0.0
2020-01-04 05:00:00,5,Verano,Resto,65.0,65.0,13.5,0.0,17.145,17.145,-3.645,0.0,3.645,2.006,0.0,0.0,0.0,0.0,0.0,2.006,0.0,0.0,3.645,0.0,-3.645,0.0,0.0,0.0
2020-01-04 06:00:00,6,Verano,Resto,65.0,65.0,15.0,0.8881683705104708,17.145833333333332,18.034001703843803,-3.0340017038438027,0.0,3.0340017038438027,2.006,3.0340017038438027,0.0,0.0,0.0,0.0,4.888301618651612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,7,Verano,Resto,65.0,65.0,16.5,1.254542420707308,17.150000000000002,18.40454242070731,-1.9045424207073085,0.0,1.9045424207073085,4.888301618651612,0.0,0.0,0.0,0.0,0.0,4.888301618651612,0.0,0.0,1.9045424207073085,0.0,-1.9045424207073085,0.0,0.0,0.0
2020-01-04 08:00:00,8,Verano,Resto,65.0,65.0,17.5,3.628632096386136,17.150000000000002,20.77863209638614,-3.27863209638614,0.0,3.27863209638614,4.888301618651612,0.0,0.0,0.0,0.0,0.0,4.888301618651612,0.0,0.0,3.27863209638614,0.0,-3.27863209638614,0.0,0.0,0.0
2020-01-04 09:00:00,9,Verano,Resto,65.0,65.0,18.0,5.151767241036221,17.150000000000002,22.301767241036224,-4.301767241036224,0.0,4.301767241036224,4.888301618651612,0.0,0.0,0.0,0.0,0.0,4.888301618651612,0.0,0.0,4.301767241036224,0.0,-4.301767241036224,0.0,0.0,0.0
2020-01-04 10:00:00,10,Verano,Resto,65.0,65.0,18.5,9.78443031058266,17.149166666666666,26.933596977249323,-8.433596977249323,0.0,8.433596977249323,4.888301618651612,0.0,0.0,0.0,0.0,0.0,4.888301618651612,0.0,0.0,8.433596977249323,0.0,-8.433596977249323,0.0,0.0,0.0
2020-01-04 11:00:00,11,Verano,Resto,65.0,65.0,19.0,10.012125903733915,16.664166666666667,26.676292570400584,-7.676292570400584,0.0,7.676292570400584,4.888301618651612,2.320504963350663,0.0,0.0,0.0,0.0,7.092781333834742,0.0,0.0,5.355787607049921,0.0,-5.355787607049921,0.0,0.0,0.0
2020-01-04 12:00:00,12,Verano,Resto,65.0,65.0,19.0,4.5609081974207175,17.145,21.70590819742072,-2.705908197420719,0.0,2.705908197420719,7.092781333834742,0.0,0.0,0.0,0.0,0.0,7.092781333834742,0.0,0.0,2.705908197420719,0.0,-2.705908197420719,0.0,0.0,0.0
2020-01-04 13:00:00,13,Verano,Resto,65.0,65.0,19.5,4.5772838785847565,17.149166666666666,21.726450545251424,-2.2264505452514243,0.0,2.2264505452514243,7.092781333834742,0.0,0.0,0.0,0.0,0.0,7.092781333834742,0.0,0.0,2.2264505452514243,0.0,-2.2264505452514243,0.0,0.0,0.0
2020-01-04 14:00:00,14,Verano,Resto,65.0,65.0,19.0,3.33087513061878,17.150000000000002,20.48087513061878,-1.4808751306187808,0.0,1.4808751306187808,7.092781333834742,0.0,0.0,0.0,0.0,0.0,7.092781333834742,0.0,0.0,1.4808751306187808,0.0,-1.4808751306187808,0.0,0.0,0.0
