P_FV [MW],N aeros,P_EOL instalada [MW],P_BESS [MW],N containers BESS,E_BESS [MWh],Duración BESS nominal [h],Duración BESS útil BOL [h],CAPEX FV [USD],CAPEX eólico [USD],CAPEX BESS energía [USD],CAPEX BESS potencia [USD],CAPEX BESS total [USD],CAPEX total [USD],VP operación 20a [USD],Costo total 20a [USD],Horas no cumple 20a,Energía no abastecida 20a [MWh],Ciclos acumulados año 20,SOH final año 20,EOL alcanzado,Exportación 20a [MWh],Potencia módulo FV [W],Pitch FV [m],GCR FV,N módulos FV,Área FV terreno [m2],Área BESS screening [m2],Área eólica reservada screening [m2],Área residual tras eólica [m2],Área total screening [m2],Uso terreno total screening [%],Factible,Costo surrogate 20a [USD],Etapa V13
23.66665390075523,2,6.86,5.115576724100441,6,30.089999999999996,5.882034738769603,5.293831264892642,14531325.495063711,6517000.0,5717099.999999999,1222622.8370600054,6939722.8370600045,28388048.332123715,49916120.62388874,78304168.95601246,0,0.0,7975.589773409437,0.8006102556647641,False,14060.350796974062,700.0,6.5,0.36676923076923074,33810,286353.79500000004,137.37642400000001,26546.457922833753,777617.6164771663,313037.6293468338,38.92708457293324,True,84563254.05584371,validación familia
21.52680265606552,2,6.86,7.387022949035899,7,35.105,4.752252733231545,4.27702745990839,13217456.83082423,6517000.0,6669949.999999999,1765498.4848195799,8435448.48481958,28569905.31564381,49619255.16730119,78189160.482945,0,0.0,7771.484295952245,0.8057128926011938,False,6495.8782422914355,700.0,6.5,0.36676923076923074,30753,260462.5335,161.89782800000003,26546.457922833753,777617.6164771663,287170.8892508337,35.71048476209244,True,85405732.39684628,validación familia
22.39093944907725,2,6.86,6.367400560845598,8,40.12,6.300844373873035,5.670759936485732,13748036.821733432,6517000.0,7622799.999999999,1521808.734042098,9144608.734042097,29809645.555775527,48815439.144980706,78625084.70075624,0,0.0,7320.266400325401,0.816993339991865,False,4882.030698798472,700.0,6.5,0.36676923076923074,31988,270922.36600000004,186.41923200000002,26546.457922833753,777617.6164771663,297655.2431548338,37.014242818161115,True,86307783.96021955,validación familia
18.47077827097769,3,10.290000000000001,4.841764644080377,4,20.06,4.143117535571601,3.7288057820144402,11341057.8583803,9775500.0,3811399.9999999995,1157181.7499352102,4968581.74993521,26485139.608315513,45422603.18581357,71907742.79412907,0,0.0,8496.09375,0.78759765625,False,66533.69393609982,700.0,6.5,0.36676923076923074,26387,223484.69650000002,88.333616,39819.68688425063,764344.3875157494,263392.71700025065,32.753604069763036,True,76516474.1604042,validación familia
18.388631911281756,3,10.290000000000001,4.440653121632124,5,25.075,5.646691897155862,5.0820227074402755,11290619.993526999,9775500.0,4764250.0,1061316.0960700777,5825566.096070077,27291686.089597076,44287973.70629163,71579659.7958887,0,0.0,8227.166965120477,0.794320825871988,False,52478.40202848057,700.0,6.5,0.36676923076923074,26270,222493.765,112.85502000000001,39819.68688425063,764344.3875157494,262426.30690425064,32.63342833364587,True,77197129.65083915,validación familia
18.940480025167652,3,10.290000000000001,5.011420116173157,6,30.089999999999996,6.004286071106219,5.403857463995597,11629454.735452939,9775500.0,5717099.999999999,1197729.4077653845,6914829.407765384,28719784.143218324,42843923.62065822,71563707.76387654,0,0.0,7925.341141943907,0.8018664714514023,False,48867.24835306617,700.0,6.5,0.36676923076923074,27058,229167.73100000003,137.37642400000001,39819.68688425063,764344.3875157494,269124.79430825065,33.46640354570043,True,78069235.36061479,validación familia
20.428330923994366,3,10.290000000000001,6.038846407211674,7,35.105,5.8131963677826155,5.231876731004354,12542995.18733254,9775500.0,6669949.999999999,1443284.29132359,8113234.291323589,30831729.478656128,40709271.80810204,71541001.28675817,0,0.0,7812.81732786973,0.8046795668032567,False,52410.32570528135,700.0,6.5,0.36676923076923074,29184,247173.888,161.89782800000003,39819.68688425063,764344.3875157494,287155.4727122506,35.70856767339451,True,79068494.20455678,validación familia
19.085152953667592,3,10.290000000000001,6.164812244036064,8,40.12,6.507902984200811,5.85711268578073,11718283.9135519,9775500.0,7622799.999999999,1473390.1263246192,9096190.126324618,30989974.03987652,41102203.58611368,72092177.6259902,0,0.0,7270.535186550011,0.8182366203362497,False,35756.51390105562,700.0,6.5,0.36676923076923074,27265,230920.9175,186.41923200000002,39819.68688425063,764344.3875157494,270927.0236162506,33.69051568467464,True,80007021.01565328,validación familia
19.031610292805752,4,13.72,4.4972682057936515,4,20.06,4.460485584150285,4.014437025735257,11685408.719782732,13034000.0,3811399.9999999995,1074847.1011846827,4886247.101184682,30005655.820967413,37578697.49981461,67584353.32078202,0,0.0,7977.716475402849,0.8005570881149288,False,216794.72497953213,700.0,6.5,0.36676923076923074,27189,230277.2355,88.333616,53092.91584566751,751071.1585543326,283458.4849616675,35.24883714472827,True,72386788.7372137,validación familia
16.937894361451317,4,13.72,5.148793618407597,5,25.075,4.870072847813061,4.383065563031755,10399867.137931108,13034000.0,4764250.0,1230561.6747994155,5994811.674799415,29828678.812730525,37783465.223396175,67612144.0361267,0,0.0,7418.338695544127,0.8145415326113968,False,163348.1369930118,700.0,6.5,0.36676923076923074,24197,204936.4915,112.85502000000001,53092.91584566751,751071.1585543326,258142.2623656675,32.100695689281025,True,73163408.23981178,validación familia
18.166723881391324,4,13.72,5.136636156002931,6,30.089999999999996,5.85791928533527,5.272127356801743,11154368.463174272,13034000.0,5717099.999999999,1227656.0412847004,6944756.041284699,31533124.50445897,36358982.98463118,67892107.48909014,0,0.0,6919.416161401816,0.8270145959649546,False,178947.4727034246,700.0,6.5,0.36676923076923074,25953,219808.9335,137.37642400000001,53092.91584566751,751071.1585543326,273039.22576966754,33.95317379396569,True,74058814.79828218,validación familia
17.310110404578882,4,13.72,6.416879651392411,7,35.105,5.470727504197853,4.923654753778068,10628407.788411433,13034000.0,6669949.999999999,1533634.2366827861,8203584.236682786,32265992.02509422,35947180.35623852,68213172.38133274,0,0.0,6665.298306169788,0.8333675423457553,False,152620.99765268696,700.0,6.5,0.36676923076923074,24729,209442.26549999998,161.89782800000003,53092.91584566751,751071.1585543326,262697.0791736675,32.66709960522298,True,75114291.56962939,validación familia
18.19603873204897,4,13.72,5.738155252881581,8,40.12,6.991794092683807,6.292614683415426,11172367.781478066,13034000.0,7622799.999999999,1371419.1054386979,8994219.105438696,33600586.886916764,35508179.24204604,69108766.12896281,0,0.0,6063.536805566423,0.8484115798608394,False,162694.06812857382,700.0,6.5,0.36676923076923074,25995,220164.6525,186.41923200000002,53092.91584566751,751071.1585543326,273443.98757766746,34.00350703078703,True,76149621.48063958,validación familia
25.13472361831401,5,17.150000000000002,4.228564966110266,3,15.044999999999998,3.5579446267416475,3.2021501640674828,15432720.301644802,16292500.000000002,2858549.9999999995,1010627.0269003536,3869177.026900353,35994397.32854515,38585709.57471821,74580106.90326336,0,0.0,363.2812499999982,0.99091796875,False,654209.9279034848,700.0,6.5,0.36676923076923074,35907,304114.3365,63.812212,66366.14480708438,737797.9295929157,370544.29351908434,46.07819539756902,True,73007699.4549444,validación familia
14.491425305853385,5,17.150000000000002,3.5521944018448854,4,20.06,5.6472134491236,5.08249210421124,8897735.137793979,16292500.000000002,3811399.9999999995,848974.4620409276,4660374.462040927,30250609.599834908,37174528.88956705,67425138.48940195,0,0.0,6162.320916804962,0.845941977079876,False,371656.20748754113,700.0,6.5,0.36676923076923074,20703,175344.0585,88.333616,66366.14480708438,737797.9295929157,241798.53692308438,30.06830877187522,True,71075639.18205413,validación familia
17.27368374777867,5,17.150000000000002,3.6505435274092015,5,25.075,6.868840163589497,6.181956147230547,10606041.821136102,16292500.000000002,4764250.0,872479.9030507992,5636729.903050799,32935271.7241869,35041667.15126199,67976938.8754489,0,0.0,5614.249000001134,0.8596437749999717,False,431502.54717173043,700.0,6.5,0.36676923076923074,24677,209001.8515,112.85502000000001,66366.14480708438,737797.9295929157,275480.85132708435,34.256796603681295,True,72046120.5005169,validación familia
16.02167695259258,5,17.150000000000002,4.7883179782844465,6,30.089999999999996,6.284043820076588,5.6556394380689285,9837309.648891844,16292500.000000002,5717099.999999999,1144407.9968099827,6861507.996809982,33391317.645701826,34713932.42167439,68105250.06737623,0,0.0,5580.599859600546,0.8604850035099864,False,385287.5829723053,700.0,6.5,0.36676923076923074,22889,193858.38550000003,137.37642400000001,66366.14480708438,737797.9295929157,260361.9067310844,32.376714531216116,True,73029355.74796672,validación familia
16.660295024384865,5,17.150000000000002,5.109911708933796,7,35.105,6.869981713896344,6.182983542506709,10229421.144972308,16292500.000000002,6669949.999999999,1221268.8984351773,7891218.898435176,34813140.043407485,33962208.019096114,68775348.0625036,0,0.0,5229.926804718699,0.8692518298820325,False,391374.4236601359,700.0,6.5,0.36676923076923074,23801,201582.5695,161.89782800000003,66366.14480708438,737797.9295929157,268110.61213508435,33.34028722125221,True,74093548.89098394,validación familia
