Fecha/hora,Hora,Estación,Banda,Tarifa base [USD/MWh],Tarifa año [USD/MWh],Demanda [MW],FV [MW],Eólico [MW],Renovable [MW],P neta [MW],Déficit [MW],Excedente renovable [MW],SOC inicio [MWh],Carga desde renovable [MW],Descarga obligatoria [MW],Carga desde red [MW],Descarga económica [MW],Descarga total [MW],SOC fin [MWh],P red para consumo [MW],P red importada total [MW],P exportada [MW],Curtailment / vertido [MW],P T1 neta (+import/-export) [MW],Demanda no abastecida [MW],Costo red horario [USD],Error balance [MW]
2020-01-01 00:00:00,0,Verano,Valle,32.0,51.15680594077329,11.5,0.0,2.0584999999999996,2.0584999999999996,9.441500000000001,9.441500000000001,0.0,19.924488679910105,0.0,0.0,0.0,0.0,-0.0,19.924488679910105,9.441500000000001,9.441500000000001,0.0,0.0,9.441500000000001,0.0,482.99698328981106,0.0
2020-01-01 01:00:00,1,Verano,Valle,32.0,51.15680594077329,11.0,0.0,1.5580000000000003,1.5580000000000003,9.442,9.442,0.0,19.924488679910105,0.0,0.0,0.0,0.0,0.0,19.924488679910105,9.442,9.442,0.0,0.0,9.442,0.0,483.0225616927814,0.0
2020-01-01 02:00:00,2,Verano,Valle,32.0,51.15680594077329,10.5,0.0,1.084,1.084,9.416,9.416,0.0,19.924488679910105,0.0,0.0,0.0,0.0,0.0,19.924488679910105,9.416,9.416,0.0,0.0,9.416,0.0,481.6924847383213,0.0
2020-01-01 03:00:00,3,Verano,Valle,32.0,51.15680594077329,10.5,0.0,3.8369999999999997,3.8369999999999997,6.663,6.663,0.0,19.924488679910105,0.0,0.0,0.0,0.0,0.0,19.924488679910105,6.663,6.663,0.0,0.0,6.663,0.0,340.85779798337245,0.0
2020-01-01 04:00:00,4,Verano,Resto,65.0,103.91226206719574,12.0,0.0,7.621,7.621,4.379,4.379,0.0,19.924488679910105,0.0,0.0,0.0,4.379,4.379,15.31501499569958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 05:00:00,5,Verano,Resto,65.0,103.91226206719574,13.5,0.0,7.38,7.38,6.12,6.12,0.0,15.31501499569958,0.0,0.0,0.0,5.0684700542307075,5.0684700542307075,9.979783359667255,1.0515299457692926,1.0515299457692926,0.0,0.0,1.0515299457692926,0.0,109.26685529628286,0.0
2020-01-01 06:00:00,6,Verano,Resto,65.0,103.91226206719574,15.0,1.6063424565740985,5.776,7.382342456574098,7.617657543425902,7.617657543425902,0.0,9.979783359667255,0.0,0.0,0.0,2.661251959355031,2.661251959355031,7.178465507714591,4.956405584070871,4.956405584070871,0.0,0.0,4.956405584070871,0.0,515.0313159632847,0.0
2020-01-01 07:00:00,7,Verano,Resto,65.0,103.91226206719574,16.5,4.314281965759946,5.629,9.943281965759946,6.556718034240054,6.556718034240054,0.0,7.178465507714591,0.0,0.0,0.0,0.0,0.0,7.178465507714591,6.556718034240054,6.556718034240054,0.0,0.0,6.556718034240054,0.0,681.323402674661,0.0
2020-01-01 08:00:00,8,Verano,Resto,65.0,103.91226206719574,17.5,4.591526306989595,6.4159999999999995,11.007526306989593,6.492473693010407,6.492473693010407,0.0,7.178465507714591,0.0,0.0,0.0,0.0,0.0,7.178465507714591,6.492473693010407,6.492473693010407,0.0,0.0,6.492473693010407,0.0,674.6476278524715,0.0
2020-01-01 09:00:00,9,Verano,Resto,65.0,103.91226206719574,18.0,7.75346634640411,7.497,15.25046634640411,2.74953365359589,2.74953365359589,0.0,7.178465507714591,0.0,0.0,0.0,2.74953365359589,2.74953365359589,4.284219556561023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01 10:00:00,10,Verano,Resto,65.0,103.91226206719574,18.5,8.649317845858489,7.673500000000001,16.322817845858488,2.177182154141512,2.177182154141512,0.0,4.284219556561023,0.0,0.0,0.0,2.177182154141512,2.177182154141512,1.9924488679910106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
